Country Name,Country Code,Time,Time Code,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e) [EN.GHG.CO2.MT.CE.AR5],"GDP per capita, PPP (constant 2021 international $) [NY.GDP.PCAP.PP.KD]","Population, total [SP.POP.TOTL]"
Croatia,HRV,2014,YR2014,17.6748,28436.6276265444,4201598
Croatia,HRV,2015,YR2015,18.022,29446.7939621276,4151725
Croatia,HRV,2016,YR2016,18.2726,30798.7558830463,4106867
Croatia,HRV,2017,YR2017,18.7954,32324.4750650869,4041407
Croatia,HRV,2018,YR2018,17.7644,33702.3095978499,3988775
Croatia,HRV,2019,YR2019,17.9637,35093.7433630856,3949390
Croatia,HRV,2020,YR2020,17.246,32466.1082353855,3914206
Croatia,HRV,2021,YR2021,17.7201,36899.1955914521,3878981
Croatia,HRV,2022,YR2022,17.4425,39828.032540985,3855641
Croatia,HRV,2023,YR2023,17.4565,41100.2524147116,3859686
Cuba,CUB,1992,YR1992,23.9125,..,10785801
Cuba,CUB,1993,YR1993,21.8696,..,10841031
Cuba,CUB,1994,YR1994,22.4985,..,10886021
Cuba,CUB,1995,YR1995,23.9401,..,10925362
Cuba,CUB,1996,YR1996,25.9294,..,10962010
Cuba,CUB,1997,YR1997,28.3786,..,10997934
Cuba,CUB,1998,YR1998,27.8584,..,11034712
Cuba,CUB,1999,YR1999,28.6382,..,11072230
Cuba,CUB,2000,YR2000,28.9918,..,11109109
Cuba,CUB,2001,YR2001,27.8195,..,11144132
Cuba,CUB,2002,YR2002,26.5619,..,11177418
Cuba,CUB,2003,YR2003,25.7945,..,11209383
Cuba,CUB,2004,YR2004,25.3134,..,11238756
Cuba,CUB,2005,YR2005,26.2413,..,11262554
Cuba,CUB,2006,YR2006,26.8093,..,11278550
Cuba,CUB,2007,YR2007,27.6931,..,11287272
Cuba,CUB,2008,YR2008,26.747,..,11291762
Cuba,CUB,2009,YR2009,26.9615,..,11294719
Cuba,CUB,2010,YR2010,28.207,..,11297409
Cuba,CUB,2011,YR2011,27.7668,..,11301571
Cuba,CUB,2012,YR2012,28.9339,..,11303175
Cuba,CUB,2013,YR2013,29.0939,..,11298167
Cuba,CUB,2014,YR2014,26.9244,..,11285775
Cuba,CUB,2015,YR2015,29.4706,..,11275065
Cuba,CUB,2016,YR2016,27.3713,..,11265612
Cuba,CUB,2017,YR2017,26.4932,..,11247829
Cuba,CUB,2018,YR2018,26.848,..,11227118
Cuba,CUB,2019,YR2019,24.5782,..,11202846
Cuba,CUB,2020,YR2020,21.5997,..,11176354
Cuba,CUB,2021,YR2021,21.1483,..,11122168
Cuba,CUB,2022,YR2022,20.8476,..,11059820
Cuba,CUB,2023,YR2023,22.067,..,11019931
Curacao,CUW,1992,YR1992,..,..,143912
Curacao,CUW,1993,YR1993,..,..,144299
Curacao,CUW,1994,YR1994,..,..,144630
Curacao,CUW,1995,YR1995,..,..,145139
Curacao,CUW,1996,YR1996,..,..,146306
Curacao,CUW,1997,YR1997,..,..,146956
Curacao,CUW,1998,YR1998,..,..,144472
Curacao,CUW,1999,YR1999,..,..,139428
Curacao,CUW,2000,YR2000,..,34307.297560701,133860
Curacao,CUW,2001,YR2001,..,35339.2425499255,129047
Curacao,CUW,2002,YR2002,..,35436.1757496771,129205
Curacao,CUW,2003,YR2003,..,34812.9662126294,131897
Curacao,CUW,2004,YR2004,..,34288.9126433288,134192
Curacao,CUW,2005,YR2005,..,33651.6737837769,137658
Curacao,CUW,2006,YR2006,..,33335.02439129,141239
Curacao,CUW,2007,YR2007,..,33490.4235492756,144056
Curacao,CUW,2008,YR2008,..,33795.30103954,145880
Curacao,CUW,2009,YR2009,..,33397.5653184391,146833
Curacao,CUW,2010,YR2010,..,33004.7202352652,148703
Curacao,CUW,2011,YR2011,..,32704.520307818,150831
Curacao,CUW,2012,YR2012,..,32321.0395469117,152088
Curacao,CUW,2013,YR2013,..,31753.544205374,153822
Curacao,CUW,2014,YR2014,..,31128.8038519933,155909
Curacao,CUW,2015,YR2015,..,30861.4759368709,157980
Curacao,CUW,2016,YR2016,..,30209.9401511272,159664
Curacao,CUW,2017,YR2017,..,29729.2508428073,160175
Curacao,CUW,2018,YR2018,..,29256.9628907193,159336
Curacao,CUW,2019,YR2019,..,28659.8000348261,157441
Curacao,CUW,2020,YR2020,..,23751.6172194161,154947
Curacao,CUW,2021,YR2021,..,25163.9936597935,152369
Curacao,CUW,2022,YR2022,..,27327.4171887821,149996
Curacao,CUW,2023,YR2023,..,28886.6874923723,147862
Cyprus,CYP,1992,YR1992,5.4883,28908.369140625,810341
Cyprus,CYP,1993,YR1993,5.7449,28416.16796875,826034
Cyprus,CYP,1994,YR1994,5.9889,29476.716796875,844667
Cyprus,CYP,1995,YR1995,5.8588,31367.806640625,862695
Cyprus,CYP,1996,YR1996,6.2215,31257.26953125,880290
Cyprus,CYP,1997,YR1997,6.3116,31631.177734375,897568
Cyprus,CYP,1998,YR1998,6.6152,33155.0859375,914548
Cyprus,CYP,1999,YR1999,6.8764,34424.79296875,931234
Cyprus,CYP,2000,YR2000,7.1321,36092.38671875,947667
Cyprus,CYP,2001,YR2001,6.9975,37116.734375,964127
Cyprus,CYP,2002,YR2002,7.1748,38059.89453125,981440
Cyprus,CYP,2003,YR2003,7.8432,38586.49609375,999590
Cyprus,CYP,2004,YR2004,7.7883,39987.5,1017875
Cyprus,CYP,2005,YR2005,7.9052,41328.5859375,1036151
Cyprus,CYP,2006,YR2006,8.0106,42560.71484375,1054418
Cyprus,CYP,2007,YR2007,8.3083,43788.21484375,1072714
Cyprus,CYP,2008,YR2008,8.4936,44259.62109375,1091026
Cyprus,CYP,2009,YR2009,8.2866,42218.96484375,1109371
Cyprus,CYP,2010,YR2010,7.9134,42068.34375,1127816
Cyprus,CYP,2011,YR2011,7.6557,41179.46484375,1146493
Cyprus,CYP,2012,YR2012,7.1208,39158.62890625,1165397
Cyprus,CYP,2013,YR2013,6.4395,36664.1953125,1183895
Cyprus,CYP,2014,YR2014,6.8161,36411.5859375,1201801
Cyprus,CYP,2015,YR2015,6.855,37871.48046875,1219502
Cyprus,CYP,2016,YR2016,7.2207,40176.29296875,1237112
Cyprus,CYP,2017,YR2017,7.3619,42093.39453125,1254275
Cyprus,CYP,2018,YR2018,7.2127,44190.98828125,1270737
Cyprus,CYP,2019,YR2019,7.2155,46157.0234375,1286671
Cyprus,CYP,2020,YR2020,6.8014,44166.984375,1302247
Cyprus,CYP,2021,YR2021,6.9042,48740.36328125,1317309
Cyprus,CYP,2022,YR2022,7.1853,51622.46875,1331370
Cyprus,CYP,2023,YR2023,7.1833,52148.04296875,1344976
Czechia,CZE,1992,YR1992,144.3737,24562.1335195832,10319123
Czechia,CZE,1993,YR1993,139.8451,24551.804374343,10329855
Czechia,CZE,1994,YR1994,134.3608,25256.9674372775,10333587
Czechia,CZE,1995,YR1995,133.5898,26844.7604882652,10327253
Czechia,CZE,1996,YR1996,137.3959,27996.3705401071,10315241
Czechia,CZE,1997,YR1997,134.0099,27859.5634749233,10304131
Czechia,CZE,1998,YR1998,127.9637,27776.3377030874,10294373
Czechia,CZE,1999,YR1999,119.7128,28187.9824258475,10283860
Czechia,CZE,2000,YR2000,132.3132,29400.837885974,10255063
Czechia,CZE,2001,YR2001,132.222,30372.4259560143,10216605
Czechia,CZE,2002,YR2002,127.3976,30891.6333386527,10196916
Czechia,CZE,2003,YR2003,130.6623,31920.4502636847,10193998
Czechia,CZE,2004,YR2004,131.5267,33422.1376983796,10197101
Czechia,CZE,2005,YR2005,129.0421,35503.6638485882,10211216
Czechia,CZE,2006,YR2006,130.785,37752.7615469003,10238905
Czechia,CZE,2007,YR2007,132.3297,39593.2263073374,10298828
Czechia,CZE,2008,YR2008,126.1148,40291.9314204719,10384603
Czechia,CZE,2009,YR2009,119.7074,38140.6750937976,10443936
Czechia,CZE,2010,YR2010,120.9891,39062.0887760185,10474410
Czechia,CZE,2011,YR2011,118.1129,39672.311326423,10496088
Czechia,CZE,2012,YR2012,114.0232,39311.5240380137,10510785
Czechia,CZE,2013,YR2013,109.5259,39282.0549456002,10514272
Czechia,CZE,2014,YR2014,107.2328,40121.758970647,10525347
Czechia,CZE,2015,YR2015,108.2847,42028.5953429958,10546059
Czechia,CZE,2016,YR2016,109.8082,43030.5798615586,10566332
Czechia,CZE,2017,YR2017,110.375,45136.7331871432,10594438
Czechia,CZE,2018,YR2018,109.3389,46259.278195142,10629928
Czechia,CZE,2019,YR2019,103.3032,47720.4922288837,10671870
Czechia,CZE,2020,YR2020,94.3916,45079.2013087729,10697858
Czechia,CZE,2021,YR2021,99.1481,47752.8801472845,10505772
Czechia,CZE,2022,YR2022,99.4325,48346.9712129599,10672118
Czechia,CZE,2023,YR2023,90.5128,47452.3485573819,10864042
Denmark,DNK,1992,YR1992,57.389,47107.9500344246,5171370
Denmark,DNK,1993,YR1993,59.7112,46914.2185960173,5188628
Denmark,DNK,1994,YR1994,63.6914,49231.6439739791,5206180
Denmark,DNK,1995,YR1995,60.588,50463.7289841813,5233373
Denmark,DNK,1996,YR1996,74.0147,51632.0052532681,5263074
Denmark,DNK,1997,YR1997,64.2483,53047.0521103967,5284991
Denmark,DNK,1998,YR1998,60.2591,54084.3161000769,5304219
Denmark,DNK,1999,YR1999,57.2821,55505.1996616407,5321799
Denmark,DNK,2000,YR2000,53.1558,57380.1137881196,5339616
Denmark,DNK,2001,YR2001,54.7542,57718.0595701961,5358783
Denmark,DNK,2002,YR2002,54.2753,57796.6118034079,5375931
Denmark,DNK,2003,YR2003,59.7041,57893.8557474789,5390574
Denmark,DNK,2004,YR2004,54.139,59347.6211150119,5404523
Denmark,DNK,2005,YR2005,50.6702,60580.8734985136,5419432
Denmark,DNK,2006,YR2006,58.6219,62686.5797701158,5437272
Denmark,DNK,2007,YR2007,53.8836,63025.2888412914,5461438
Denmark,DNK,2008,YR2008,50.634,62394.6833898559,5493621
Denmark,DNK,2009,YR2009,48.4431,58974.4671396133,5523095
Denmark,DNK,2010,YR2010,48.5566,59642.4528663454,5547683
Denmark,DNK,2011,YR2011,43.4875,60175.9703663533,5570572
Denmark,DNK,2012,YR2012,38.5921,59946.7136740052,5591572
Denmark,DNK,2013,YR2013,40.3391,60528.7039147183,5614932
Denmark,DNK,2014,YR2014,36.2043,60992.2122204745,5643475
Denmark,DNK,2015,YR2015,34.0736,61837.3607779197,5683483
Denmark,DNK,2016,YR2016,35.7064,63242.1828680895,5728010
Denmark,DNK,2017,YR2017,33.5724,64757.2066913092,5764980
Denmark,DNK,2018,YR2018,33.6544,65635.4413386634,5793636
Denmark,DNK,2019,YR2019,30.2022,66520.0708667803,5814422
Denmark,DNK,2020,YR2020,27.7967,65145.6741742672,5831404
Denmark,DNK,2021,YR2021,29.3959,69652.2330084663,5856733
Denmark,DNK,2022,YR2022,28.1415,70170.2241633235,5903037
Denmark,DNK,2023,YR2023,26.7729,71390.0024641919,5946952
Djibouti,DJI,1992,YR1992,1.0463,..,626010
Djibouti,DJI,1993,YR1993,1.0292,..,614245
Djibouti,DJI,1994,YR1994,1.0535,..,626710
Djibouti,DJI,1995,YR1995,1.0726,..,633074
Djibouti,DJI,1996,YR1996,1.1131,..,648348
Djibouti,DJI,1997,YR1997,1.1231,..,671817
Djibouti,DJI,1998,YR1998,1.1445,..,699352
Djibouti,DJI,1999,YR1999,1.1787,..,724218
Djibouti,DJI,2000,YR2000,0.7398,..,747318
Djibouti,DJI,2001,YR2001,0.7502,..,771313
Djibouti,DJI,2002,YR2002,0.7784,..,795574
Djibouti,DJI,2003,YR2003,0.8201,..,813519
Djibouti,DJI,2004,YR2004,0.7912,..,826124
Djibouti,DJI,2005,YR2005,0.755,..,839167
Djibouti,DJI,2006,YR2006,0.7307,..,855764
Djibouti,DJI,2007,YR2007,0.7487,..,874528
Djibouti,DJI,2008,YR2008,0.8106,..,892734
Djibouti,DJI,2009,YR2009,0.7303,..,911527
Djibouti,DJI,2010,YR2010,0.8156,..,930251
Djibouti,DJI,2011,YR2011,0.6329,..,948558
Djibouti,DJI,2012,YR2012,0.8073,..,966747
Djibouti,DJI,2013,YR2013,0.8864,4446.413425377,984824
Djibouti,DJI,2014,YR2014,0.8859,4675.4518168801,1002717
Djibouti,DJI,2015,YR2015,0.8097,4940.6316223691,1020313
Djibouti,DJI,2016,YR2016,0.7388,5204.13108447602,1037653
Djibouti,DJI,2017,YR2017,0.6638,5398.75077138447,1054841
Djibouti,DJI,2018,YR2018,0.7183,5566.58128892774,1071882
Djibouti,DJI,2019,YR2019,0.7075,5784.44800821916,1088709
Djibouti,DJI,2020,YR2020,0.7348,5773.20749301878,1105188
Djibouti,DJI,2021,YR2021,0.7928,5947.86088370479,1121248
Djibouti,DJI,2022,YR2022,0.7485,6083.64368190087,1137096
Djibouti,DJI,2023,YR2023,0.7492,6400.62016334753,1152944
Dominica,DMA,1992,YR1992,0.0216,10810.3890270874,69325
Dominica,DMA,1993,YR1993,0.0388,11026.8677683114,69433
Dominica,DMA,1994,YR1994,0.0512,11023.6842384446,69477
Dominica,DMA,1995,YR1995,0.0589,11359.1049170757,69469
Dominica,DMA,1996,YR1996,0.0646,11721.6697194031,69410
Dominica,DMA,1997,YR1997,0.0629,11997.0473764645,69299
Dominica,DMA,1998,YR1998,0.0361,12481.3622047047,69124
Dominica,DMA,1999,YR1999,0.0619,12571.7516926789,68870
Dominica,DMA,2000,YR2000,0.0554,12933.3763191895,68511
Dominica,DMA,2001,YR2001,0.0558,12967.3270640923,68288
Dominica,DMA,2002,YR2002,0.0507,12586.050836082,68367
Dominica,DMA,2003,YR2003,0.0576,13353.6269812235,68531
Dominica,DMA,2004,YR2004,0.0615,13737.351145971,68649
Dominica,DMA,2005,YR2005,0.0605,13810.3495138773,68734
Dominica,DMA,2006,YR2006,0.0642,14438.7118129373,68806
Dominica,DMA,2007,YR2007,0.0768,15346.8543380667,68847
Dominica,DMA,2008,YR2008,0.0736,16438.0414010816,68854
Dominica,DMA,2009,YR2009,0.075,16243.4244956821,68864
Dominica,DMA,2010,YR2010,0.0773,16353.8707601385,68859
Dominica,DMA,2011,YR2011,0.0595,16271.4691231993,69053
Dominica,DMA,2012,YR2012,0.0543,16084.0142472222,69118
Dominica,DMA,2013,YR2013,0.0599,15786.8264759708,69715
Dominica,DMA,2014,YR2014,0.0669,16382.6718477171,70373
Dominica,DMA,2015,YR2015,0.0724,15926.804831029,70410
Dominica,DMA,2016,YR2016,0.0777,16556.0160260244,69606
Dominica,DMA,2017,YR2017,0.0692,15710.7113748193,68496
Dominica,DMA,2018,YR2018,0.0749,16344.8995689748,68174
Dominica,DMA,2019,YR2019,0.0841,17318.9628927132,67880
Dominica,DMA,2020,YR2020,0.0684,14508.9226429359,67573
Dominica,DMA,2021,YR2021,0.0755,15594.2853457545,67202
Dominica,DMA,2022,YR2022,0.0758,16557.6406670121,66826
Dominica,DMA,2023,YR2023,0.0799,17420.2512475009,66510
Dominican Republic,DOM,1992,YR1992,9.7775,7851.6625255955,7447474
Dominican Republic,DOM,1993,YR1993,9.6559,8266.62192218956,7594572
Dominican Republic,DOM,1994,YR1994,11.2836,8320.40063061566,7741694
Dominican Republic,DOM,1995,YR1995,11.9964,8630.22518645459,7888115
Dominican Republic,DOM,1996,YR1996,12.9051,8981.2818954165,8032894
Dominican Republic,DOM,1997,YR1997,14.6828,9610.38342448813,8174078
Dominican Republic,DOM,1998,YR1998,16.7893,10087.4848082092,8310362
Dominican Republic,DOM,1999,YR1999,18.2017,10514.8052537037,8446208
Dominican Republic,DOM,2000,YR2000,19.0082,10828.0867688395,8584190
Dominican Republic,DOM,2001,YR2001,19.1404,10921.2606213166,8720283
Dominican Republic,DOM,2002,YR2002,21.0142,11242.0718313323,8852235
Dominican Republic,DOM,2003,YR2003,18.7919,10932.235090674,8980620
Dominican Republic,DOM,2004,YR2004,17.4214,11060.1599596071,9104892
Dominican Republic,DOM,2005,YR2005,18.7862,11945.3157357793,9225034
Dominican Republic,DOM,2006,YR2006,20.5749,12879.0658881894,9341183
Dominican Republic,DOM,2007,YR2007,20.7482,13666.6876903837,9455658
Dominican Republic,DOM,2008,YR2008,20.7145,13932.2340455469,9573130
Dominican Republic,DOM,2009,YR2009,19.8346,13886.8842670463,9695265
Dominican Republic,DOM,2010,YR2010,20.9207,14853.6335562302,9820175
Dominican Republic,DOM,2011,YR2011,21.1204,15125.8385146394,9945621
Dominican Republic,DOM,2012,YR2012,21.8778,15344.3342939808,10070411
Dominican Republic,DOM,2013,YR2013,21.4767,15897.5630395056,10193833
Dominican Republic,DOM,2014,YR2014,21.6938,16817.6442268689,10315528
Dominican Republic,DOM,2015,YR2015,23.8683,17777.0111588467,10434829
Dominican Republic,DOM,2016,YR2016,24.8649,18751.2870603502,10551430
Dominican Republic,DOM,2017,YR2017,23.7791,19414.0012214465,10666843
Dominican Republic,DOM,2018,YR2018,25.6208,20547.6589012268,10782053
Dominican Republic,DOM,2019,YR2019,28.5246,21363.8610383998,10894043
Dominican Republic,DOM,2020,YR2020,26.9003,19721.3207241074,11008300
Dominican Republic,DOM,2021,YR2021,29.6662,21912.2589614037,11123476
Dominican Republic,DOM,2022,YR2022,29.6442,22757.3896159896,11230734
Dominican Republic,DOM,2023,YR2023,31.3508,23087.9343626862,11331265
Ecuador,ECU,1992,YR1992,18.5313,9279.93728227759,10930128
Ecuador,ECU,1993,YR1993,18.0792,9272.88995126834,11154274
Ecuador,ECU,1994,YR1994,18.9513,9482.49172956151,11372197
Ecuador,ECU,1995,YR1995,20.8018,9513.45553558235,11590514
Ecuador,ECU,1996,YR1996,23.9672,9497.57349177969,11810950
Ecuador,ECU,1997,YR1997,24.9776,9727.28188712066,12031127
Ecuador,ECU,1998,YR1998,24.5068,9864.59662926731,12251184
Ecuador,ECU,1999,YR1999,21.6963,9231.59260940782,12470795
Ecuador,ECU,2000,YR2000,22.0427,9171.7510824383,12689206
Ecuador,ECU,2001,YR2001,24.3091,9393.5430677334,12910740
Ecuador,ECU,2002,YR2002,24.2961,9685.6215689776,13138472
Ecuador,ECU,2003,YR2003,24.8368,9790.75094494132,13372306
Ecuador,ECU,2004,YR2004,26.2263,10277.9999522418,13608701
Ecuador,ECU,2005,YR2005,28.2369,10647.0863990257,13846163
Ecuador,ECU,2006,YR2006,30.2321,10920.0352242273,14086131
Ecuador,ECU,2007,YR2007,30.8396,10939.3443718859,14328773
Ecuador,ECU,2008,YR2008,31.8723,11460.4053920721,14575202
Ecuador,ECU,2009,YR2009,34.6745,11389.4948561309,14825954
Ecuador,ECU,2010,YR2010,37.3741,11651.3422970974,15076695
Ecuador,ECU,2011,YR2011,37.7473,12433.758980372,15326227
Ecuador,ECU,2012,YR2012,37.9228,12945.0771751419,15572194
Ecuador,ECU,2013,YR2013,40.3491,13672.3064630751,15807128
Ecuador,ECU,2014,YR2014,42.5426,14047.4913782084,16035124
Ecuador,ECU,2015,YR2015,42.2632,13864.4877052902,16266225
Ecuador,ECU,2016,YR2016,40.9719,13569.7967959864,16505139
Ecuador,ECU,2017,YR2017,39.7641,14161.7051815893,16759519
Ecuador,ECU,2018,YR2018,41.3717,14066.1762612468,17049547
Ecuador,ECU,2019,YR2019,40.8262,13853.4207787933,17340021
Ecuador,ECU,2020,YR2020,35.7125,12425.0175450466,17546065
Ecuador,ECU,2021,YR2021,39.8896,13539.7108484794,17682454
Ecuador,ECU,2022,YR2022,42.2602,14263.2039756632,17823897
Ecuador,ECU,2023,YR2023,45.3282,14472.3165053895,17980083
"Egypt, Arab Rep.",EGY,1992,YR1992,97.445,8034.56230125827,61480660
"Egypt, Arab Rep.",EGY,1993,YR1993,97.7831,8079.05480680472,62915681
"Egypt, Arab Rep.",EGY,1994,YR1994,93.2228,8221.04684775661,64285589
"Egypt, Arab Rep.",EGY,1995,YR1995,99.7265,8423.57817499547,65652622
"Egypt, Arab Rep.",EGY,1996,YR1996,106.9189,8662.33147869592,67028048
"Egypt, Arab Rep.",EGY,1997,YR1997,113.7744,8950.65410694496,68431740
"Egypt, Arab Rep.",EGY,1998,YR1998,120.1209,9245.47890469795,69943294
"Egypt, Arab Rep.",EGY,1999,YR1999,129.4034,9588.85938515274,71520954
"Egypt, Arab Rep.",EGY,2000,YR2000,127.9103,9981.62775083138,73083284
"Egypt, Arab Rep.",EGY,2001,YR2001,141.1988,10117.3331821699,74652029
"Egypt, Arab Rep.",EGY,2002,YR2002,144.9575,10143.5063455702,76239137
"Egypt, Arab Rep.",EGY,2003,YR2003,147.8503,10250.3765500459,77853548
"Egypt, Arab Rep.",EGY,2004,YR2004,160.4135,10451.8217511537,79477443
"Egypt, Arab Rep.",EGY,2005,YR2005,178.3832,10700.6090373232,81101004
"Egypt, Arab Rep.",EGY,2006,YR2006,188.8716,11211.8320229508,82700403
"Egypt, Arab Rep.",EGY,2007,YR2007,201.9517,11782.0060717966,84276225
"Egypt, Arab Rep.",EGY,2008,YR2008,202.0152,12391.5847624705,85864789
"Egypt, Arab Rep.",EGY,2009,YR2009,210.3349,12728.0814586737,87501636
"Egypt, Arab Rep.",EGY,2010,YR2010,211.7459,13128.9878334085,89196072
"Egypt, Arab Rep.",EGY,2011,YR2011,219.3322,13082.4263680701,91093059
"Egypt, Arab Rep.",EGY,2012,YR2012,232.9413,13076.8052395914,93161001
"Egypt, Arab Rep.",EGY,2013,YR2013,228.7388,13058.0748239258,95333553
"Egypt, Arab Rep.",EGY,2014,YR2014,233.093,13136.365629827,97528654
"Egypt, Arab Rep.",EGY,2015,YR2015,239.3925,13425.9119599775,99597342
"Egypt, Arab Rep.",EGY,2016,YR2016,250.0974,13727.3201600494,101644589
"Egypt, Arab Rep.",EGY,2017,YR2017,262.0766,14018.360593453,103696057
"Egypt, Arab Rep.",EGY,2018,YR2018,256.5749,14488.2094340483,105682094
"Egypt, Arab Rep.",EGY,2019,YR2019,237.0639,15026.5682438097,107553158
"Egypt, Arab Rep.",EGY,2020,YR2020,226.1884,15309.2359881702,109315124
"Egypt, Arab Rep.",EGY,2021,YR2021,249.7365,15579.0160861551,110957008
"Egypt, Arab Rep.",EGY,2022,YR2022,247.1607,16360.3907750364,112618250
"Egypt, Arab Rep.",EGY,2023,YR2023,249.3319,16691.1332373374,114535772
El Salvador,SLV,1992,YR1992,3.723,6275.18767116905,5585609
El Salvador,SLV,1993,YR1993,4.0445,6553.07234073841,5659957
El Salvador,SLV,1994,YR1994,4.6912,6795.50608897192,5714129
El Salvador,SLV,1995,YR1995,5.1295,7057.92025248354,5762131
El Salvador,SLV,1996,YR1996,4.5672,7062.30007824136,5805286
El Salvador,SLV,1997,YR1997,5.5987,7234.94456228435,5844578
El Salvador,SLV,1998,YR1998,5.867,7381.114604175,5880781
El Salvador,SLV,1999,YR1999,5.8232,7498.46741097206,5913900
El Salvador,SLV,2000,YR2000,5.7973,7545.44796218991,5943366
El Salvador,SLV,2001,YR2001,6.0335,7580.32338410159,5968060
El Salvador,SLV,2002,YR2002,6.0562,7675.67106195114,5986631
El Salvador,SLV,2003,YR2003,6.5786,7780.27177685599,5998599
El Salvador,SLV,2004,YR2004,6.827,7841.53237886842,6004671
El Salvador,SLV,2005,YR2005,7.0305,8050.5345128919,6005578
El Salvador,SLV,2006,YR2006,7.3866,8404.24674903143,6002319
El Salvador,SLV,2007,YR2007,7.7765,8548.83476118605,6009824
El Salvador,SLV,2008,YR2008,7.0862,8704.80584632591,6029297
El Salvador,SLV,2009,YR2009,6.8948,8494.49847423621,6048279
El Salvador,SLV,2010,YR2010,6.7208,8648.92982717672,6068249
El Salvador,SLV,2011,YR2011,7.0198,8943.06191543327,6090127
El Salvador,SLV,2012,YR2012,6.9949,9165.42034804478,6113975
El Salvador,SLV,2013,YR2013,6.6284,9327.56424468351,6138839
El Salvador,SLV,2014,YR2014,6.8083,9451.744607867,6162955
El Salvador,SLV,2015,YR2015,7.2629,9646.15432339854,6183676
El Salvador,SLV,2016,YR2016,7.3267,9863.76121214453,6200800
El Salvador,SLV,2017,YR2017,6.6287,10064.7934942601,6213533
El Salvador,SLV,2018,YR2018,7.099,10297.203612692,6219807
El Salvador,SLV,2019,YR2019,8.104,10543.9383291317,6222318
El Salvador,SLV,2020,YR2020,6.654,9692.44931605799,6234673
El Salvador,SLV,2021,YR2021,7.5314,10809.713399518,6255782
El Salvador,SLV,2022,YR2022,7.918,11068.9214300637,6280319
El Salvador,SLV,2023,YR2023,8.3796,11404.3342262685,6309624
Equatorial Guinea,GNQ,1992,YR1992,0.0741,1390.47918482013,510770
Equatorial Guinea,GNQ,1993,YR1993,0.0772,1487.81202528588,530023
Equatorial Guinea,GNQ,1994,YR1994,1.2117,1672.34547535897,550138
Equatorial Guinea,GNQ,1995,YR1995,1.2873,1892.11653062527,571264
Equatorial Guinea,GNQ,1996,YR1996,1.4079,3033.84031220306,593492
Equatorial Guinea,GNQ,1997,YR1997,1.9362,7296.10009809843,616893
